component,rank,lag_spec,nobs,AIC,BIC,HQIC,resid_Ljung_Box_lag12_stat,resid_Ljung_Box_lag12_pvalue,resid_ARCH_LM_stat,resid_ARCH_LM_pvalue,resid_Jarque_Bera_stat,resid_Jarque_Bera_pvalue,resid_skewness,resid_kurtosis
RES,16,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4]",141,-58.8025774901658,-2.776139572980597,-36.03537080627642,41.68305614080767,3.765184420744737e-05,8.420779266882315,0.7514444253375387,175.08311175003038,9.5760266548036e-39,0.25099023308012525,8.4359356448548
RES,17,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4, 5, 6]",141,-58.149221102273046,-2.1227831850878403,-35.38201441838366,41.23409225481977,4.477744159674911e-05,10.99982557963264,0.5289336344702573,171.37275611844655,6.121795736922519e-38,0.2869179975071939,8.37033919594448
RES,18,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4]",141,-61.31253320887693,-11.183615072448063,-40.94187459697591,41.021444720824434,4.8599595442196946e-05,9.649487572522222,0.6466803837859703,180.27675812414105,7.135088522799564e-40,0.2729152929587849,8.512483524658242
RES,19,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2], Import_CN:[1, 2], USD_VND:[1, 2, 3]",141,-64.70984339737767,-20.478445041705143,-46.735732857464996,42.777106915756896,2.462832077208922e-05,10.3834771749888,0.582357201937642,167.64851869229503,3.940821068550615e-37,0.24738484326754104,8.318939841036956
RES,20,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2], USD_VND:[1, 2, 3]",141,-61.04131679457494,-7.963638767767904,-39.47238414667974,42.51749626384567,2.7245602715389554e-05,8.551298917214535,0.7407020358086003,172.19142189001425,4.065442482122912e-38,0.2167527593110688,8.396410951676042
RES,21,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4, 5, 6]",141,-59.29819085212493,-6.220512825317897,-37.72925820422973,43.37611400562618,1.9496749726133468e-05,11.617708823298349,0.47684932686780923,157.64973198877297,5.845150016662e-35,0.25224224793541733,8.155530266392118
RES,22,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4, 5, 6]",141,-55.55389903117916,6.370058666762375,-30.390144275301424,42.606604793186726,2.631779162968988e-05,9.282039176969228,0.6786704077821222,164.56628437793267,1.8402863027170218e-36,0.21978446022496959,8.2742830424127
RES,23,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4]",141,-62.71181048433046,-15.531652238279761,-43.53942590842361,42.81795321185857,2.423970200735133e-05,10.393741428659759,0.5814599894920978,166.93739829268546,5.623472155730607e-37,0.24671002415400367,8.307674911019483
RES,24,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2], USD_VND:[1, 2, 3]",141,-63.250659232557126,-16.07050098650643,-44.07827465665028,41.1433983533296,4.637004695962039e-05,9.737860302174067,0.6389457981522204,180.79908171636905,5.495133385719759e-40,0.26248039552508856,8.522565341339982
RES,25,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4]",141,-59.062540781726355,-3.0361028645411494,-36.29533409783697,42.46167495784516,2.784313730730443e-05,8.529188211567055,0.7425305645786939,174.08655794806506,1.576101762934792e-38,0.2155299756080046,8.426411508797425
