group,series,nobs,mean,std,ADF_stat,ADF_pvalue,KPSS_stat,KPSS_pvalue,stationarity_decision,Diff1_ADF_stat,Diff1_ADF_pvalue,Diff1_KPSS_stat,Diff1_KPSS_pvalue,diff1_stationarity_decision,Jarque_Bera_stat,Jarque_Bera_pvalue,ARCH_LM_stat,ARCH_LM_pvalue,Ljung_Box_lag12_stat,Ljung_Box_lag12_pvalue
train_VMD3_cached_vmd,PCE,152,3.557203150347043e-05,0.0025747483395238517,-2.679414767426628,0.07766865293049394,0.12461347668423522,0.1,Mixed/unclear,-4.81887355844285,5.004051230299805e-05,0.06490102771350306,0.1,Stationary,2074.700721868844,0.0,136.69110925982415,2.784477280541653e-23,298.7267010804793,8.690493242405556e-57
train_VMD3_cached_vmd,US_Sentiment,152,0.00011796691509428874,0.008391471039307445,-6.511898626451422,1.095137801571991e-08,0.05087202308075429,0.1,Stationary,-8.721732241979893,3.3712176434050514e-14,0.04604212226746302,0.1,Stationary,22.946020708936615,1.0407224240382245e-05,133.59937038828772,1.1673335362748351e-22,543.2156940181735,1.3828662849213918e-108
train_VMD3_cached_vmd,Import_CN,152,7.65846947214365e-05,0.03527796970276499,-4.326431441072323,0.0003996551484332033,0.1072942767299835,0.1,Stationary,-6.177007977324856,6.59329018438752e-08,0.033355073411876116,0.1,Stationary,10.184654648104722,0.006143704843704432,130.0787004061915,5.951516125128154e-22,608.223746158103,1.8580307267086547e-122
train_VMD3_cached_vmd,USD_VND,152,-4.7998584678701095e-05,0.003265458558082288,-6.3700882476065805,2.3567771042116463e-08,0.07735283048848697,0.1,Stationary,-6.680996174538304,4.342675234729459e-09,0.05430939884616435,0.1,Stationary,140.01015606681597,3.955313439002376e-31,135.31728993180624,5.265828495011284e-23,468.5872858043495,1.0629493622533707e-92
train_RES_cached_vmd,Export_US,152,0.011647732949671865,0.2035787646788237,-5.804617846750543,4.5469669205498544e-07,0.2501018111733407,0.1,Stationary,-8.232754106704176,6.001345298781298e-13,0.19838512932902108,0.1,Stationary,59.54891034578311,1.1725150253235113e-13,19.55414651301964,0.07600417735619434,78.96873816860972,6.4892011788367845e-12
train_RES_cached_vmd,US_Retail,152,0.0025571376751136934,0.0184467233562655,-5.643372864790197,1.02439625583496e-06,0.2314606567870801,0.1,Stationary,-5.729967910598946,6.635176514539646e-07,0.08817818712527481,0.1,Stationary,15020.3866116715,0.0,15.221286513715471,0.22955744963176813,10.990937743933856,0.5296954845095891
train_RES_cached_vmd,PCE,152,0.002566752124996393,0.012386829330239038,-2.7090376943054744,0.07248736776906435,0.19572529609277434,0.1,Mixed/unclear,-6.8087232408061205,2.1433768439396914e-09,0.0792968657083418,0.1,Stationary,8311.504764020085,0.0,117.01336691350076,2.4310008822792367e-19,29.1728401358137,0.0037136539561682517
train_RES_cached_vmd,US_Sentiment,152,5.408502588418364e-05,0.05101183598543695,-9.681231394358225,1.203123972619072e-16,0.10203678580136416,0.1,Stationary,-7.142054815016021,3.304657499979562e-10,0.11983455181834787,0.1,Stationary,9.696672823026878,0.007841411586616382,18.758583355563793,0.09452348562674304,11.79639296308557,0.46216714804783454
train_RES_cached_vmd,Import_CN,152,0.010912062643071617,0.20720094640103826,-5.643807890928846,1.0221751154449337e-06,0.21123457200079424,0.1,Stationary,-7.198598839197469,2.3981581614586153e-10,0.13769969855695327,0.1,Stationary,75.24716282104171,4.573895141233464e-17,16.392159831014133,0.17392729518882322,64.60090635147363,3.230791777429222e-09
train_RES_cached_vmd,USD_VND,152,0.002595499177398297,0.012297244917512324,-11.793313513418711,9.710222747472607e-22,0.6733553602340718,0.015967694524175284,Mixed/unclear,-8.996478541898972,6.6735113380805046e-15,0.07069768641961138,0.1,Stationary,400.47019045464384,1.0939640727112851e-87,4.4848757235002745,0.9730158906458224,26.440808352605174,0.00929274443938671
